Gmt time,Open,High,Low,Close,Volume
16.11.2016 16:00:00.000,2177.045,2177.353,2173.727,2175.319,967318.0096
16.11.2016 16:15:00.000,2175.301,2176.345,2174.150,2176.328,934374.0046999999
16.11.2016 16:30:00.000,2176.332,2177.011,2173.560,2173.589,877186.9951000001
16.11.2016 16:45:00.000,2173.586,2175.028,2173.073,2174.315,888299.9941000002
16.11.2016 17:00:00.000,2174.326,2174.566,2172.791,2173.711,822516.9924
16.11.2016 17:15:00.000,2173.732,2174.475,2171.820,2174.046,763289.9954
16.11.2016 17:30:00.000,2174.057,2175.097,2173.820,2174.005,832846.9991
16.11.2016 17:45:00.000,2174.002,2175.132,2172.950,2174.307,833956.9942000001
16.11.2016 18:00:00.000,2174.304,2174.985,2172.483,2174.003,831907.0004000001
16.11.2016 18:15:00.000,2174.014,2174.016,2171.931,2173.585,809809.9902
16.11.2016 18:30:00.000,2173.569,2174.991,2172.949,2174.579,783966.9918000001
16.11.2016 18:45:00.000,2174.578,2175.229,2174.054,2174.744,742606.9937
16.11.2016 19:00:00.000,2174.721,2175.823,2174.263,2175.313,806519.9963000001
16.11.2016 19:15:00.000,2175.335,2175.721,2174.458,2175.064,801820.0025000002
16.11.2016 19:30:00.000,2175.062,2176.526,2174.739,2175.521,799469.9925
16.11.2016 19:45:00.000,2175.533,2177.051,2175.037,2176.309,783026.9970999999
16.11.2016 20:00:00.000,2176.317,2177.774,2176.144,2177.193,776623.9939
16.11.2016 20:15:00.000,2177.238,2178.257,2176.093,2176.328,801829.9938
16.11.2016 20:30:00.000,2176.305,2177.388,2175.571,2176.388,806049.9990000002
16.11.2016 20:45:00.000,2176.340,2177.280,2174.591,2176.958,872480.0088000001
16.11.2016 21:00:00.000,2177.155,2177.155,2177.155,2177.155,940
16.11.2016 21:15:00.000,2177.155,2177.155,2177.155,2177.155,0
16.11.2016 21:30:00.000,2177.155,2177.155,2177.155,2177.155,0
16.11.2016 21:45:00.000,2177.155,2177.155,2177.155,2177.155,0
16.11.2016 22:00:00.000,2177.155,2177.155,2177.155,2177.155,0
16.11.2016 22:15:00.000,2177.155,2177.155,2177.155,2177.155,0
16.11.2016 22:30:00.000,2177.155,2177.155,2177.155,2177.155,0
16.11.2016 22:45:00.000,2177.155,2177.155,2177.155,2177.155,0
16.11.2016 23:00:00.000,2177.155,2177.155,2177.155,2177.155,0
16.11.2016 23:15:00.000,2177.155,2177.155,2177.155,2177.155,0
16.11.2016 23:30:00.000,2177.155,2177.155,2177.155,2177.155,0
16.11.2016 23:45:00.000,2177.155,2177.155,2177.155,2177.155,0
17.11.2016 00:00:00.000,2177.155,2177.155,2177.155,2177.155,0
17.11.2016 00:15:00.000,2177.155,2177.155,2177.155,2177.155,0
17.11.2016 00:30:00.000,2177.155,2177.155,2177.155,2177.155,0
17.11.2016 00:45:00.000,2177.155,2177.155,2177.155,2177.155,0
17.11.2016 01:00:00.000,2177.155,2177.155,2177.155,2177.155,0
17.11.2016 01:15:00.000,2177.155,2177.155,2177.155,2177.155,0
17.11.2016 01:30:00.000,2177.155,2177.155,2177.155,2177.155,0
17.11.2016 01:45:00.000,2177.155,2177.155,2177.155,2177.155,0
17.11.2016 02:00:00.000,2177.155,2177.155,2177.155,2177.155,0
17.11.2016 02:15:00.000,2177.155,2177.155,2177.155,2177.155,0
17.11.2016 02:30:00.000,2177.155,2177.155,2177.155,2177.155,0
17.11.2016 02:45:00.000,2177.155,2177.155,2177.155,2177.155,0
17.11.2016 03:00:00.000,2177.155,2177.155,2177.155,2177.155,0
17.11.2016 03:15:00.000,2177.155,2177.155,2177.155,2177.155,0
17.11.2016 03:30:00.000,2177.155,2177.155,2177.155,2177.155,0
17.11.2016 03:45:00.000,2177.155,2177.155,2177.155,2177.155,0
17.11.2016 04:00:00.000,2177.155,2177.155,2177.155,2177.155,0
17.11.2016 04:15:00.000,2177.155,2177.155,2177.155,2177.155,0
17.11.2016 04:30:00.000,2177.155,2177.155,2177.155,2177.155,0
17.11.2016 04:45:00.000,2177.155,2177.155,2177.155,2177.155,0
17.11.2016 05:00:00.000,2177.155,2177.155,2177.155,2177.155,0
17.11.2016 05:15:00.000,2177.155,2177.155,2177.155,2177.155,0
17.11.2016 05:30:00.000,2177.155,2177.155,2177.155,2177.155,0
17.11.2016 05:45:00.000,2177.155,2177.155,2177.155,2177.155,0
17.11.2016 06:00:00.000,2177.155,2177.155,2177.155,2177.155,0
17.11.2016 06:15:00.000,2177.155,2177.155,2177.155,2177.155,0
17.11.2016 06:30:00.000,2177.155,2177.155,2177.155,2177.155,0
17.11.2016 06:45:00.000,2177.155,2177.155,2177.155,2177.155,0
17.11.2016 07:00:00.000,2177.369,2177.939,2177.152,2177.152,86949.999
17.11.2016 07:15:00.000,2177.159,2177.439,2176.410,2176.615,74942.00039999999
17.11.2016 07:30:00.000,2176.690,2176.953,2175.613,2176.173,48861.99960000001
17.11.2016 07:45:00.000,2176.204,2176.440,2174.686,2174.686,99624.99900000001
17.11.2016 08:00:00.000,2174.699,2175.700,2174.419,2175.200,141707.0011
17.11.2016 08:15:00.000,2175.168,2176.370,2174.665,2174.842,110972.00159999999
17.11.2016 08:30:00.000,2174.949,2177.700,2174.868,2177.699,115595.00029999999
17.11.2016 08:45:00.000,2177.699,2178.450,2176.665,2177.938,91807.9996
17.11.2016 09:00:00.000,2177.960,2178.200,2175.948,2177.456,122608.9997
17.11.2016 09:15:00.000,2177.461,2177.731,2176.070,2177.119,105285
17.11.2016 09:30:00.000,2177.119,2177.959,2176.928,2177.699,105896.0016
17.11.2016 09:45:00.000,2177.590,2177.713,2175.677,2176.628,98754.9999
17.11.2016 10:00:00.000,2176.631,2176.950,2175.915,2176.200,97087.99969999999
17.11.2016 10:15:00.000,2176.200,2176.700,2175.413,2176.439,69676.00050000001
17.11.2016 10:30:00.000,2176.346,2177.440,2176.174,2177.174,73177.0008
17.11.2016 10:45:00.000,2177.201,2178.190,2177.190,2177.890,93104.99909999999
17.11.2016 11:00:00.000,2177.964,2178.689,2177.413,2177.689,91067.99990000001
17.11.2016 11:15:00.000,2177.701,2178.449,2177.654,2178.170,34382.0004
17.11.2016 11:30:00.000,2178.200,2178.250,2177.156,2177.939,71072.9994
17.11.2016 11:45:00.000,2177.855,2177.990,2176.699,2176.908,65712.9995
17.11.2016 12:00:00.000,2176.865,2178.720,2176.751,2178.690,62340.9999
17.11.2016 12:15:00.000,2178.690,2178.770,2177.680,2178.699,102549.9999
17.11.2016 12:30:00.000,2178.699,2178.770,2177.440,2177.440,104051.9984
17.11.2016 12:45:00.000,2177.451,2177.481,2176.072,2176.168,58027.99939999999
17.11.2016 13:00:00.000,2176.191,2176.940,2175.402,2176.440,117910.99949999999
17.11.2016 13:15:00.000,2176.381,2176.750,2175.686,2175.939,84294.00029999999
17.11.2016 13:30:00.000,2175.939,2176.440,2174.680,2175.185,166789.9971
17.11.2016 13:45:00.000,2175.133,2176.770,2174.200,2176.619,65401.00089999999
17.11.2016 14:00:00.000,2176.700,2177.270,2176.196,2176.939,97883.9993
17.11.2016 14:15:00.000,2176.894,2178.448,2176.893,2177.641,93147.0004
17.11.2016 14:30:00.000,2177.622,2182.010,2176.487,2180.460,313107.0033
17.11.2016 14:45:00.000,2180.443,2183.690,2180.166,2183.190,240286.00100000002
17.11.2016 15:00:00.000,2183.440,2183.440,2180.952,2181.690,274764.00049999997
17.11.2016 15:15:00.000,2181.690,2182.440,2180.200,2180.699,166058.0005
17.11.2016 15:30:00.000,2180.599,2180.939,2178.352,2180.689,165244.00100000005
17.11.2016 15:45:00.000,2180.695,2181.940,2179.645,2179.882,162662.9994
17.11.2016 16:00:00.000,2179.690,2183.520,2179.689,2182.440,165023.99960000004
17.11.2016 16:15:00.000,2182.690,2183.111,2181.945,2181.998,827135.9951000001
17.11.2016 16:30:00.000,2182.008,2184.820,2180.940,2184.690,423230.0017999999
17.11.2016 16:45:00.000,2184.760,2186.189,2184.467,2185.189,365560.0026
17.11.2016 17:00:00.000,2185.339,2186.440,2185.005,2186.224,342499.99659999995
17.11.2016 17:15:00.000,2186.207,2187.690,2185.939,2187.250,284640.0004
17.11.2016 17:30:00.000,2187.189,2187.440,2186.441,2186.689,321860.0004000001
17.11.2016 17:45:00.000,2186.690,2186.940,2184.481,2185.439,256320.00150000004
17.11.2016 18:00:00.000,2185.480,2186.440,2185.370,2186.190,189529.99949999998
17.11.2016 18:15:00.000,2186.229,2186.449,2185.189,2185.819,255699.9979
17.11.2016 18:30:00.000,2185.870,2186.940,2185.722,2186.319,212960.00059999997
17.11.2016 18:45:00.000,2186.319,2186.440,2184.206,2184.209,268690.0008
17.11.2016 19:00:00.000,2184.439,2184.820,2182.944,2184.190,326829.9998
17.11.2016 19:15:00.000,2183.939,2185.440,2183.689,2184.189,285770.00059999997
17.11.2016 19:30:00.000,2184.189,2184.699,2182.819,2183.618,264290.0004
17.11.2016 19:45:00.000,2183.608,2184.700,2182.950,2184.320,285750.0008
17.11.2016 20:00:00.000,2184.320,2185.700,2183.699,2185.620,254279.99910000002
17.11.2016 20:15:00.000,2185.620,2185.950,2184.199,2185.699,243240.00029999996
17.11.2016 20:30:00.000,2185.699,2186.200,2185.200,2185.949,251329.99750000003
17.11.2016 20:45:00.000,2185.819,2186.949,2185.699,2186.690,244169.9987
17.11.2016 21:00:00.000,2186.690,2186.690,2186.570,2186.570,1480
17.11.2016 21:15:00.000,2186.570,2186.570,2186.570,2186.570,0
17.11.2016 21:30:00.000,2186.570,2186.570,2186.570,2186.570,0
17.11.2016 21:45:00.000,2186.570,2186.570,2186.570,2186.570,0
17.11.2016 22:00:00.000,2186.570,2186.570,2186.570,2186.570,0
17.11.2016 22:15:00.000,2186.570,2186.570,2186.570,2186.570,0
17.11.2016 22:30:00.000,2186.570,2186.570,2186.570,2186.570,0
17.11.2016 22:45:00.000,2186.570,2186.570,2186.570,2186.570,0
17.11.2016 23:00:00.000,2186.570,2186.570,2186.570,2186.570,0
17.11.2016 23:15:00.000,2186.570,2186.570,2186.570,2186.570,0
17.11.2016 23:30:00.000,2186.570,2186.570,2186.570,2186.570,0
17.11.2016 23:45:00.000,2186.570,2186.570,2186.570,2186.570,0
18.11.2016 00:00:00.000,2186.570,2186.570,2186.570,2186.570,0
18.11.2016 00:15:00.000,2186.570,2186.570,2186.570,2186.570,0
18.11.2016 00:30:00.000,2186.570,2186.570,2186.570,2186.570,0
18.11.2016 00:45:00.000,2186.570,2186.570,2186.570,2186.570,0
18.11.2016 01:00:00.000,2186.570,2186.570,2186.570,2186.570,0
18.11.2016 01:15:00.000,2186.570,2186.570,2186.570,2186.570,0
18.11.2016 01:30:00.000,2186.570,2186.570,2186.570,2186.570,0
18.11.2016 01:45:00.000,2186.570,2186.570,2186.570,2186.570,0
18.11.2016 02:00:00.000,2186.570,2186.570,2186.570,2186.570,0
18.11.2016 02:15:00.000,2186.570,2186.570,2186.570,2186.570,0
18.11.2016 02:30:00.000,2186.570,2186.570,2186.570,2186.570,0
18.11.2016 02:45:00.000,2186.570,2186.570,2186.570,2186.570,0
18.11.2016 03:00:00.000,2186.570,2186.570,2186.570,2186.570,0
18.11.2016 03:15:00.000,2186.570,2186.570,2186.570,2186.570,0
18.11.2016 03:30:00.000,2186.570,2186.570,2186.570,2186.570,0
18.11.2016 03:45:00.000,2186.570,2186.570,2186.570,2186.570,0
18.11.2016 04:00:00.000,2186.570,2186.570,2186.570,2186.570,0
18.11.2016 04:15:00.000,2186.570,2186.570,2186.570,2186.570,0
18.11.2016 04:30:00.000,2186.570,2186.570,2186.570,2186.570,0
18.11.2016 04:45:00.000,2186.570,2186.570,2186.570,2186.570,0
18.11.2016 05:00:00.000,2186.570,2186.570,2186.570,2186.570,0
18.11.2016 05:15:00.000,2186.570,2186.570,2186.570,2186.570,0
18.11.2016 05:30:00.000,2186.570,2186.570,2186.570,2186.570,0
18.11.2016 05:45:00.000,2186.570,2186.570,2186.570,2186.570,0
18.11.2016 06:00:00.000,2186.570,2186.570,2186.570,2186.570,0
18.11.2016 06:15:00.000,2186.570,2186.570,2186.570,2186.570,0
18.11.2016 06:30:00.000,2186.570,2186.570,2186.570,2186.570,0
18.11.2016 06:45:00.000,2186.570,2186.570,2186.570,2186.570,0
18.11.2016 07:00:00.000,2185.069,2186.096,2184.650,2185.787,245539.99869999997
18.11.2016 07:15:00.000,2185.785,2186.340,2185.635,2186.009,203539.9993
18.11.2016 07:30:00.000,2185.996,2186.187,2185.373,2185.606,231940.00060000003
18.11.2016 07:45:00.000,2185.605,2186.218,2185.590,2185.702,251479.9982
18.11.2016 08:00:00.000,2185.702,2186.278,2182.898,2183.066,645400.0023999999
18.11.2016 08:15:00.000,2183.059,2184.994,2182.876,2183.685,545899.9985
18.11.2016 08:30:00.000,2183.641,2184.076,2181.023,2181.289,491119.99929999997
18.11.2016 08:45:00.000,2181.280,2181.805,2180.559,2181.023,495750.0005000001
18.11.2016 09:00:00.000,2181.003,2181.138,2179.515,2179.581,496150.0001
18.11.2016 09:15:00.000,2179.580,2181.723,2178.802,2181.061,532099.9974999999
18.11.2016 09:30:00.000,2181.071,2181.879,2180.580,2180.613,407159.99710000004
18.11.2016 09:45:00.000,2180.622,2182.047,2180.097,2181.616,465710.0028999999
18.11.2016 10:00:00.000,2181.621,2182.515,2181.552,2182.325,376049.99909999996
18.11.2016 10:15:00.000,2182.315,2182.336,2181.071,2181.337,353859.9985
18.11.2016 10:30:00.000,2181.377,2182.366,2181.090,2181.835,396979.9978999999
18.11.2016 10:45:00.000,2181.844,2182.136,2180.867,2182.042,385639.9971
18.11.2016 11:00:00.000,2182.042,2182.843,2181.939,2182.350,363159.9956
18.11.2016 11:15:00.000,2182.334,2183.567,2182.263,2183.379,281709.99940000003
18.11.2016 11:30:00.000,2183.378,2183.378,2182.155,2183.044,300799.99850000005
18.11.2016 11:45:00.000,2183.044,2183.351,2182.251,2183.042,319679.99869999994
18.11.2016 12:00:00.000,2183.044,2185.650,2183.037,2185.114,421759.9967
18.11.2016 12:15:00.000,2185.122,2186.550,2184.929,2186.465,338290.00240000006
18.11.2016 12:30:00.000,2186.416,2188.551,2186.416,2187.130,448420.00849999994
18.11.2016 12:45:00.000,2187.129,2188.951,2186.873,2188.129,395850.00279999996
18.11.2016 13:00:00.000,2188.132,2188.132,2186.100,2186.124,398129.99950000003
18.11.2016 13:15:00.000,2186.115,2186.173,2184.904,2185.618,435420.0027999999
18.11.2016 13:30:00.000,2185.628,2187.184,2185.609,2186.230,455139.9963
18.11.2016 13:45:00.000,2186.144,2186.856,2185.906,2186.845,437719.9989
18.11.2016 14:00:00.000,2186.845,2187.116,2185.389,2186.380,452589.99249999993
18.11.2016 14:15:00.000,2186.380,2188.929,2186.351,2187.564,474889.99909999996
18.11.2016 14:30:00.000,2187.643,2189.685,2185.140,2185.456,747769.9928000001
18.11.2016 14:45:00.000,2185.571,2187.945,2185.564,2185.662,597780.0002
18.11.2016 15:00:00.000,2185.669,2187.943,2185.519,2187.026,604279.9987000001
18.11.2016 15:15:00.000,2187.026,2187.066,2184.421,2185.387,598820.0009000001
18.11.2016 15:30:00.000,2185.416,2185.612,2181.669,2182.165,669579.9978000001
18.11.2016 15:45:00.000,2182.162,2182.587,2180.628,2181.245,620989.9968
18.11.2016 16:00:00.000,2181.282,2181.697,2179.799,2181.619,599420.0037
18.11.2016 16:15:00.000,2181.610,2182.538,2181.069,2182.356,594390.0048999999
18.11.2016 16:30:00.000,2182.317,2182.385,2180.899,2182.095,623720.0013
18.11.2016 16:45:00.000,2182.105,2182.315,2180.223,2180.610,524110.0045
18.11.2016 17:00:00.000,2180.553,2181.477,2180.330,2180.945,448380.00090000004
18.11.2016 17:15:00.000,2180.965,2181.680,2180.355,2181.546,476379.9999
18.11.2016 17:30:00.000,2181.548,2182.017,2180.872,2181.389,410069.9984
18.11.2016 17:45:00.000,2181.387,2182.953,2181.146,2182.893,422639.9947999999
18.11.2016 18:00:00.000,2182.883,2183.027,2182.496,2182.896,340459.99679999996
18.11.2016 18:15:00.000,2182.906,2183.892,2182.655,2183.327,324249.99970000004
18.11.2016 18:30:00.000,2183.347,2184.369,2183.282,2183.864,303170.00299999997
18.11.2016 18:45:00.000,2183.856,2184.332,2182.788,2182.800,418940.002
18.11.2016 19:00:00.000,2182.808,2183.419,2182.130,2182.262,370450.0027999999
18.11.2016 19:15:00.000,2182.267,2183.024,2181.468,2181.821,433599.99539999996
18.11.2016 19:30:00.000,2181.803,2183.055,2181.399,2182.878,392190
18.11.2016 19:45:00.000,2182.878,2183.000,2182.069,2182.069,273239.9997
18.11.2016 20:00:00.000,2181.949,2182.950,2181.450,2182.699,223609.99930000002
18.11.2016 20:15:00.000,2182.812,2184.701,2182.699,2184.449,237439.99850000005
18.11.2016 20:30:00.000,2184.449,2184.950,2183.700,2184.700,253700.00209999998
18.11.2016 20:45:00.000,2184.700,2184.700,2179.939,2182.120,327870.0020999999
18.11.2016 21:00:00.000,2182.319,2182.439,2182.120,2182.369,1250
18.11.2016 21:15:00.000,2182.369,2182.369,2182.369,2182.369,0
18.11.2016 21:30:00.000,2182.369,2182.369,2182.369,2182.369,0
18.11.2016 21:45:00.000,2182.369,2182.369,2182.369,2182.369,0
18.11.2016 22:00:00.000,2182.369,2182.369,2182.369,2182.369,0
18.11.2016 22:15:00.000,2182.369,2182.369,2182.369,2182.369,0
18.11.2016 22:30:00.000,2182.369,2182.369,2182.369,2182.369,0
18.11.2016 22:45:00.000,2182.369,2182.369,2182.369,2182.369,0
18.11.2016 23:00:00.000,2182.369,2182.369,2182.369,2182.369,0
18.11.2016 23:15:00.000,2182.369,2182.369,2182.369,2182.369,0
18.11.2016 23:30:00.000,2182.369,2182.369,2182.369,2182.369,0
18.11.2016 23:45:00.000,2182.369,2182.369,2182.369,2182.369,0
19.11.2016 00:00:00.000,2182.369,2182.369,2182.369,2182.369,0
19.11.2016 00:15:00.000,2182.369,2182.369,2182.369,2182.369,0
19.11.2016 00:30:00.000,2182.369,2182.369,2182.369,2182.369,0
19.11.2016 00:45:00.000,2182.369,2182.369,2182.369,2182.369,0
19.11.2016 01:00:00.000,2182.369,2182.369,2182.369,2182.369,0
19.11.2016 01:15:00.000,2182.369,2182.369,2182.369,2182.369,0
19.11.2016 01:30:00.000,2182.369,2182.369,2182.369,2182.369,0
19.11.2016 01:45:00.000,2182.369,2182.369,2182.369,2182.369,0
19.11.2016 02:00:00.000,2182.369,2182.369,2182.369,2182.369,0
19.11.2016 02:15:00.000,2182.369,2182.369,2182.369,2182.369,0
19.11.2016 02:30:00.000,2182.369,2182.369,2182.369,2182.369,0
19.11.2016 02:45:00.000,2182.369,2182.369,2182.369,2182.369,0
19.11.2016 03:00:00.000,2182.369,2182.369,2182.369,2182.369,0
19.11.2016 03:15:00.000,2182.369,2182.369,2182.369,2182.369,0
19.11.2016 03:30:00.000,2182.369,2182.369,2182.369,2182.369,0
19.11.2016 03:45:00.000,2182.369,2182.369,2182.369,2182.369,0
19.11.2016 04:00:00.000,2182.369,2182.369,2182.369,2182.369,0
19.11.2016 04:15:00.000,2182.369,2182.369,2182.369,2182.369,0
19.11.2016 04:30:00.000,2182.369,2182.369,2182.369,2182.369,0
19.11.2016 04:45:00.000,2182.369,2182.369,2182.369,2182.369,0
19.11.2016 05:00:00.000,2182.369,2182.369,2182.369,2182.369,0
19.11.2016 05:15:00.000,2182.369,2182.369,2182.369,2182.369,0
19.11.2016 05:30:00.000,2182.369,2182.369,2182.369,2182.369,0
